id,tweet_text,,,,,,,,,,,
1.05077E+18,Quando o teu objetivo é resumir a matéria toda num dia mas os teus dedos já não aguentam escrever mais.... :)),,,,,,,,,,,
1.05077E+18,Super feliz! :),,,,,,,,,,,
1.05077E+18,Parabéns neném ,,,,,,,,,,,
1.05077E+18,eu ja tenho semanalmente 5 treinos so scp,,,,,,,,,,,
1.05077E+18,Eu só voltei pelas tretas :),,,,,,,,,,,
1.05077E+18,painho trabalha nos correios e as provas do enem chegam amanhã e domingo :),,,,,,,,,,,
1.05077E+18,vou morrer encostada a uma árvore :),,,,,,,,,,,
1.05077E+18,O me amas o me odias :D,,,,,,,,,,,
1.05077E+18,Cheguei em SP :),,,,,,,,,,,
1.05076E+18,Já estamos praticamente na metade do outubro e meu orientador nem tchum pra minha dissertação (que eu enviei em agosto pra ele) :) Bem,,,,,,,,,,,
1.05076E+18,estou em psicologia e a única coisa que gosto de estudar é estatística :),,,,,,,,,,,
1.05076E+18,12/10 - Em comemoração ao Dia das Crianças,,,,,,,,,,,
1.05076E+18,Parece que eu tenho um imã que atrai as pessoas. Quando eu mais quero ficar sozinha, mas mesmo assim eu me seguro pra não surtar :);Fri Oct 12 15:06:24 +0000 2018;1;:),,,,,,,,,,
1.05076E+18,minha família tá indo embora achei que ia poder dormir agora,,,,,,,,,,,
1.05076E+18,o dia das crianças esta num dia mt bom,,,,,,,,,,,
1.05076E+18,Pra essas eleições: stateless ou stateful? Eu vou de programação funcional :) �,,,,,,,,,,,
1.05076E+18,E se eu riscasse a cara da Valéria enquanto ela dorme? :),,,,,,,,,,,
1.05076E+18,Brinque! Comemore! Se divirta! Feliz dia das crianças \o/ :D Unival,,,,,,,,,,,
1.05076E+18,Alguém me dá um presente hoje,,,,,,,,,,,
1.05076E+18,park jimin,,,,,,,,,,,
1.05076E+18,#JIMIN #serendipityselcaday #JIMINDAY #JiminOurSerendipityDay #JiminOurAngelOurWorld Parabéns meu anjo :)))) �����,,,,,,,,,,,
1.05076E+18,Amores quem poder e gostar COMPARTILHA :),,,,,,,,,,,
1.05076E+18,No episódio 12 do meu vlog diário aqui no #Worlds2018 eu apresentei o máximo de detalhes possíveis da sede da LCK,,,,,,,,,,,
1.05076E+18,Quem aí já adquiriu o álbum Quiero Volver? Você pode compra-lo através do iTunes ou Google Play,,,,,,,,,,,
1.05076E+18,Ou ligar-lhe :))),,,,,,,,,,,
1.05076E+18,É nesse momento difícil que temos que nos unir para ouvir Kill Em with Kindness e matar literalmente com bondade :),,,,,,,,,,,
1.05076E+18,Só esperando aquela costelinha marota :D,,,,,,,,,,,
1.05076E+18,Pesquisas mostram que 101% dos animes que vc recomendar as pessoas não vão assistir,,,,,,,,,,,
1.05076E+18,hoje eu quero degusta que nem o pai do stannnnnnnn :p,,,,,,,,,,,
1.05076E+18,Eu: "Vou fazer meu papel democrático e conversar com eleitores do B. pra entender os motivos do voto e explicar porque possivelmente não é um voto democrático. :D" Também eu: "VÉI,,,,,,,,,,,
1.05076E+18,mas sinceramente? falem o que quiser k no fim das contas,,,,,,,,,,,
1.05076E+18,Este dia n podia tar a correr melhor :)),,,,,,,,,,,
1.05076E+18,Obrigada por ser alguém totalmente incrível e esforçado,,,,,,,,,,,
1.05076E+18,mandando DM :),,,,,,,,,,,
1.05076E+18,Comecei a ver elite :)),,,,,,,,,,,
1.05076E+18,eu nunca quis tanto tomar rédeas da minha vida como agora e as vezes é preciso sumir um tico pros ponteiros voltarem a funcionar :),,,,,,,,,,,
1.05076E+18,queria descer mais a lenha mas tem gente da escola que tem meu tt :D,,,,,,,,,,,
1.05076E+18,minha mae realmente quer me mandar pra portugal :P,,,,,,,,,,,
1.05076E+18,vou fingir que esses foguetes tão indo direto pro cu de quem soltou :),,,,,,,,,,,
1.05076E+18,Confira essa deliciosa receita,,,,,,,,,,,
1.05076E+18,Feliz aniversário jimin :).,,,,,,,,,,,
1.05076E+18,deem uma olhada nesse meu projeto,,,,,,,,,,,
1.05076E+18,Ninguém me dá 18y,,,,,,,,,,,
1.05076E+18,I say hey,,,,,,,,,,,
1.05076E+18,✨ PROMOÇÃO: COMBINADOS | O Pico Espeto Bar ✨ 3 Espetinhos + 1 Cerveja Itaipava 600 ml por apenas R$19,,,,,,,,,,,
1.05076E+18,feliz dia das crianças pra vc q se comporta como uma :),,,,,,,,,,,
1.05076E+18,Feliz Dia Das criançaixxx :D Uq vão me dar De presentih,,,,,,,,,,,
1.05076E+18,eu tô tão orgulhosa dos meninos♡ todas as músicas do álbum são fantásticas. *PUTA MERDA É MUITO BOMM* eles merecem todo o amor do mundo :) #NCT127_Regular_Irregular #NCT127,,,,,,,,,,,
1.05076E+18,O meu primo nunca lava um copo dentro de casa,,,,,,,,,,,
1.05076E+18,Já percebi o pq de teres começado a falar comigo :)),,,,,,,,,,,
1.05076E+18,Aaaaa 2 minutos :) veeeem dia 13 ❤️❤️,,,,,,,,,,,
1.05076E+18,Outra vez sozinha :)) ando a gostar cd vez mais da mnh vida,,,,,,,,,,,
1.05076E+18,eu quero morrer mas pelo menos o stray kids vai postar as fotos daqui a dois minutos :),,,,,,,,,,,
1.05076E+18,obrigada madrinha por passares por mim e não me dares boleia :),,,,,,,,,,,
1.05076E+18,O que é que é do melhor? Estar à espera q me atendam no dentista há 40 minutos :),,,,,,,,,,,
1.05076E+18,Bem neste jogo só consegui chegar ao 4-0 :),,,,,,,,,,,
1.05076E+18,posta uma foto pra eu curti e dizer que vc e linda :),,,,,,,,,,,
1.05076E+18,Fui beber café,,,,,,,,,,,
1.05076E+18,feliz dia das crianças pra você c essas suas atitudes infantis :),,,,,,,,,,,
1.05076E+18,Pra quem gosta do universo da audiência,,,,,,,,,,,
1.05076E+18,ow palhaçada ducaraiiii viu :),,,,,,,,,,,
1.05076E+18,Pq é que vocês conhecem as pessoas e quando passam não falam? Faço bué figura de parva quando vou a dizer olá e ignoram me :),,,,,,,,,,,
1.05076E+18,okay então a porta de um armário que está na cozinha está a bater do nada :) como se alguem estivesse a abrir e a fechar... e ontem parecia mesmo que estava alguém a bater levemente no meu armário... vou morrer,,,,,,,,,,,
1.05076E+18,to passando mal cabuloso,,,,,,,,,,,
1.05076E+18,sonhei com o hyunjin :),,,,,,,,,,,
1.05076E+18,Joana Leão Ribeiro e Maria Elias este é o meu lindo Arau,,,,,,,,,,,
1.05076E+18,Tô com 500k no evento de SL JP e não aguento mais jogar. :),,,,,,,,,,,
1.05076E+18,:-);-):-(:'(B-):-P:-*:OO:-)=-O:-&lt;:-$:-!:-/:-Do_O:-X&lt;3x-(:-/,,,,,,,,,,,
1.05076E+18,ANA PAULA PROTAGONISTA nos trends assim como deveria :),,,,,,,,,,,
1.05076E+18,Desde que a outra conta foi c o caralho já nem vontade tenho d vir ao tt,,,,,,,,,,,
1.05076E+18,Mais um dia que me vão chatear os cornos e eu vou-me passar da marmita :),,,,,,,,,,,
1.05076E+18,Feliz dia das Crianças! Com o projeto ANIE :) Essa é uma homenagem para todos os adultos,,,,,,,,,,,
1.05076E+18,Frequência no sábado ou seja......ficar em Évora o proximo fds :)))),,,,,,,,,,,
1.05076E+18,Feriado bom é aquele q tu já é acordada por barulho de obra :),,,,,,,,,,,
1.05076E+18,Rapaziada só pra avisar quem for colar no estúdio,,,,,,,,,,,
1.05076E+18,dia lindo p mandar umas meia duzia tomar no cu :)),,,,,,,,,,,
1.05076E+18,Ficar até ás 17:15h á espera á porta de casa porque alguém se esqueceu de chave :),,,,,,,,,,,
1.05076E+18,FELIZ DIA DAS CRIANÇAS GALERO eu sou uma criança de 16 anos :),,,,,,,,,,,
1.05076E+18,Gente, e é como se ele me falasse: eu também sinto, sua falta, vem! Eu juro que é como se tudo na minha vida voltasse a ter cor! �❤;Fri Oct 12 14:53:08 +0000 2018;1;:),,,,,,,,
1.05076E+18,Gente na verdade eu quero esquecer que essa fazenda existiu :) ANA PAULA PROTAGONISTA,,,,,,,,,,,
1.05076E+18,"""ANA PAULA PROTAGONISTA"" Protagonista da prepotência",,,,,,,,,,,
1.05076E+18,Bom dia,,,,,,,,,,,
1.05076E+18,Sim,,,,,,,,,,,
1.05076E+18,Hey Amigo :-),,,,,,,,,,,
1.05076E+18,bom dia :),,,,,,,,,,,
1.05076E+18,Boa sexta e bom feriado galera :),,,,,,,,,,,
1.05076E+18,Prepare seus alimentos com mais rapidez e Qualidade :) Panela Elétrica Multifuncional Rouge PAN610 Cadence -127 R$ 84,,,,,,,,,,,
1.05076E+18,Deposite todo seu ódio por goblins aqui :),,,,,,,,,,,
1.05076E+18,Deitei pra tomar sol e apareceu uma nuvem enorme que fudeu tudo :-),,,,,,,,,,,
1.05076E+18,chocolate de café da manhã :),,,,,,,,,,,
1.05076E+18,ela deu confiança pra ele desde que ele chegou aqui agora que ela tá vendo quem ele é ESPERO QUE SE FODA :),,,,,,,,,,,
1.05076E+18,Treinando 2,,,,,,,,,,,
1.05076E+18,foo :) : 357e947b-8b3c-48cb-ac54-e12e4180ab03,,,,,,,,,,,
1.05076E+18,foo :-) : 32da0370-9da1-4e67-a369-1e3d76143c4c,,,,,,,,,,,
1.05076E+18,a Leonor é um tesouro de pessoa nao a deixem escapar :)) 91,,,,,,,,,,,
1.05076E+18,A kica e infantil ao ponto de pegar no meu tlm p dizer q eu fiz xixi na cama :),,,,,,,,,,,
1.05076E+18,"""uuuuh frete grátis pra você"" em compras acima de 200 reais não é válido para regiões norte e nordeste :)",,,,,,,,,,,
1.05076E+18,aguardando ansiosamente o momento em que minha internet vai melhorar :D,,,,,,,,,,,
1.05076E+18,Maisa Silva,,,,,,,,,,,
1.05076E+18,--qual eh o teu signo? --sou de fome com ascendência em sonos :),,,,,,,,,,,
1.05076E+18,as vezes honestidade de criança dói né,,,,,,,,,,,
1.05076E+18,Quer saber,,,,,,,,,,,
1.05076E+18,ontem á noite deixe-me dormir bué á toa,,,,,,,,,,,
1.05076E+18,boa p quem achou um fone da samsung novinho na rua :),,,,,,,,,,,
1.05076E+18,Olhe em sua volta, pois só... https://t.co/BX2YdAVO60;Fri Oct 12 14:44:22 +0000 2018;1;:),,,,,,,,,,
1.05076E+18,Amores,,,,,,,,,,,
1.05076E+18,“ Vou ter saudades tuas no fim de semana....dps chega a segunda feira e penso: YAASSSS finalmente vou chatear a Vânia” :),,,,,,,,,,,
1.05076E+18,Meninas,,,,,,,,,,,
1.05076E+18,eu quero de verdade agradecer por existir esse tipo de gente no mundo! vcs são incríveis :),,,,,,,,,,,
1.05076E+18,Meninas,,,,,,,,,,,
1.05076E+18,Acabei de dizer que sim a um jantar na quinta e tenho 13 eur na conta :)))))))),,,,,,,,,,,
1.05076E+18,Feliz Dia das Crianças. :),,,,,,,,,,,
1.05076E+18,AEE GALERA,,,,,,,,,,,
1.05076E+18,sdds eu tenho eh do Ciro,,,,,,,,,,,
1.05076E+18,Ahahahahahaha,,,,,,,,,,,
1.05076E+18,Adiantar tudo hoje,,,,,,,,,,,
1.05076E+18,Uma miga minha virou pra mim e disse “aí miga mas acho q ficar se impondo sobre política n resolve nada” eu respondi “eu vou me impor enquanto eu ainda posso” :),,,,,,,,,,,
1.05076E+18,trabalhar no feriado p ganhar 40 conto :D os exatos q preciso pra comprar película e capa pra meu querido celular que adora escorregar nas minhas mãos,,,,,,,,,,,
1.05076E+18,Se querem falar de mim,,,,,,,,,,,
1.05076E+18,Vou passar o fim-de-semana todo com o meu tio :),,,,,,,,,,,
1.05076E+18,Todos (as) serão bem vindos (as),,,,,,,,,,,
1.05076E+18,Maisa na Globo de novo,,,,,,,,,,,
1.05076E+18,Chegar na crush e pedir uma chance com ela de presente do dia das crianças :) ,,,,,,,,,,,
1.05076E+18,sabem aqueles vídeos que vocês metem som e dá aqueles gemidos de porn bué alto? tou na loja do cidadão e alguém abriu um deles 2 vezes com volume no máximo :),,,,,,,,,,,
1.05076E+18,Criatividade no conceito e responsabilidade na entrega! Liliane e equipe,,,,,,,,,,,
1.05076E+18,:-) - admiro dms esse menino,,,,,,,,,,,
1.05076E+18,finalmente saiuuuuu,,,,,,,,,,,
1.05076E+18,Haru posta mais fotos do seu quarto quero me inspirar — vou postar! ele ta uma bagunça agora,,,,,,,,,,,
1.05076E+18,O meu carro assusta-me pq ele ontem traiu-me :)),,,,,,,,,,,
1.05076E+18,Queria estudar e fazer o trabalho e não consigo fazer nenhum por causa do pc :),,,,,,,,,,,
1.05076E+18,Ainda bem que eu pedi para falarem comigo no dia de hoje :),,,,,,,,,,,
1.05076E+18,Eu não faço campanha pra ninguém,,,,,,,,,,,
1.05076E+18,Meu cabelo tá ficando enorme :)),,,,,,,,,,,
1.05076E+18,Feliz dias das crianças :),,,,,,,,,,,
1.05076E+18,Mds to tendo atitudes de homenzinho que bonito :),,,,,,,,,,,
1.05076E+18,chegar atrasada a uma aula onde ainda não meti os pes desde o Inicio do ano :-) awkward entrance mesmo,,,,,,,,,,,
1.05076E+18,Pessoal lindo que tá perguntando,,,,,,,,,,,
1.05076E+18,eu descubro sempre tudo :),,,,,,,,,,,
1.05076E+18,foo :) : 3d0e60fe-4660-4e75-91e3-a44212aa32cc,,,,,,,,,,,
1.05076E+18,Minha crítica para o ótimo "Um Dia",,,,,,,,,,,
1.05076E+18,Se alguém quiser me da um emprego de presente do dia das crianças eu aceito :),,,,,,,,,,,
1.05076E+18,vou ser operado novamente :-),,,,,,,,,,,
1.05076E+18,van helsing eh mt ruim mas to assistindo kkkks alem de nao lembrar nada das outras temporadas :),,,,,,,,,,,
1.05076E+18,Aaaa queria uma cervejinha gelada agora :),,,,,,,,,,,
1.05076E+18,domingo se tudo correr bem já mando ir outro casaco :))),,,,,,,,,,,
1.05076E+18,Lamento informar mas vais ser só mais uma amiga :)),,,,,,,,,,,
1.05076E+18,Booom dia :)),,,,,,,,,,,
1.05076E+18,to feliz pq minha dor tá passando :))),,,,,,,,,,,
1.05076E+18,O Rezende tem um site,,,,,,,,,,,
1.05076E+18,Um ano depois do nosso primeiro beijo,,,,,,,,,,,
1.05076E+18,Te acho uma morena gata demais,,,,,,,,,,,
1.05076E+18,Brother Nuno Alvares,,,,,,,,,,,
1.05076E+18,A cada dia que passa me sinto superior a vocês. E nem é que sou grande coisa,,,,,,,,,,,
1.05076E+18,eu lucas e gustavo marcamos alguma coisa,,,,,,,,,,,
1.05076E+18,Cheguei atrasada ao pé da minha mãe e ela percebeu logo porque ahaha :),,,,,,,,,,,
1.05076E+18,Próximo mês tem novo álbum da Sabrina Carpenter e do Michael Bublé! Vai ser um novembro selvagem de coisas boas :),,,,,,,,,,,
1.05076E+18,Ok realmente seria mais apropriado naquele dia,,,,,,,,,,,
1.05076E+18,Bom dia feriado :),,,,,,,,,,,
1.05076E+18,atravessei a cidade toda para ir comer cochinhas ao meu sitio preferido :),,,,,,,,,,,
1.05076E+18,Espero q tenha dado tudo certo na caminhada, teve eu cantando ho... https://t.co/ZMAaLTRia8;Fri Oct 12 14:28:18 +0000 2018;1;:),,,,,,,,,,
1.05076E+18,Depois de assumir que quer a presidência da Câmara,,,,,,,,,,,
1.05075E+18,Olhem só o que eu encontrei!!A minha palestra na Feira do Livro!:) Nem sabia que estavam a gravar:) Pronto,,,,,,,,,,,
1.05075E+18,que saudades que tinha de fazer respostas de desenvolvimento :))),,,,,,,,,,,
1.05075E+18,2 teste p próxima semana :),,,,,,,,,,,
1.05075E+18,Bom dia :P,,,,,,,,,,,
1.05075E+18,Amanhã v ao cinema soz :) nada de diferente portanto,,,,,,,,,,,
1.05075E+18,Muito bonito ir a entrar num espaço qlq c a tua dama e ouvires bocas pq todo o mundo já lhe girou pila xd p crl mm. Não atinem e vão ver se sou eu q fico sozinho :),,,,,,,,,,,
1.05075E+18,ta namorando mas não me esqueceu :)))))))),,,,,,,,,,,
1.05075E+18,Indo ver minha mãe. :),,,,,,,,,,,
1.05075E+18,sonhei com você e acordei querendo te matar :),,,,,,,,,,,
1.05075E+18,LGTBs brasileiros sendo ameaçados e violentados todos os dias pra chegar o gringo e dizer que lesbicas são privilegiadas dentre a comunidade :)),,,,,,,,,,,
1.05075E+18,Bom dia pra quem vai ganhar presente de dia das crianças PQ EU VOU Hauehuaheuahehsjwhhejwh felis :),,,,,,,,,,,
1.05075E+18,haha é que precisamos de veneno de rato no curta,,,,,,,,,,,
1.05075E+18,i will make a manga :D and i will post ain tapas (we have for cell fone and computer) i vou fazer um mangá :D e vou posta no tapas (tem pra cell e computado ),,,,,,,,,,,
1.05075E+18,já me acostumei :),,,,,,,,,,,
1.05075E+18,Preparamos uma playlist especialmente para o #DiaDasCrianças! � Corre lá no nosso Spotify para ouvir "Música de Brinquedo | Completo",,,,,,,,,,,
1.05075E+18,Obrigada. Não há problema. Era só curiosidade,,,,,,,,,,,
1.05075E+18,feliz dia das crianças pra mim :),,,,,,,,,,,
1.05075E+18,Nem beijei ainda mas já estou apaixonada :),,,,,,,,,,,
1.05075E+18,foo :-) : 0577a5a7-c073-487a-974c-76f559e909e3,,,,,,,,,,,
1.05075E+18,Edson &amp; Hudson,,,,,,,,,,,
1.05075E+18,Quase 3h na rodoviária e ainda tem mais 5 de busão,,,,,,,,,,,
1.05075E+18,Venham me fazer companhia :),,,,,,,,,,,
1.05075E+18,ok eu vou-vos explicar,,,,,,,,,,,
1.05075E+18,Eu amo o Luiz e toda a atenção e carinho que ele tem comigo $2 :)))))),,,,,,,,,,,
1.05075E+18,Tive um sonho que só de lembrar me deixa com raiva!!!! E to quase empurrando o Leonardo da cama :),,,,,,,,,,,
1.05075E+18,Bom... chegou a hora de ir fazer batata frita e passar 2 horas tentando descascar aquela coisa,,,,,,,,,,,
1.05075E+18,já que ninguém acredita quando a gente diz que ele é homofóbico,,,,,,,,,,,
1.05075E+18,Papaz :),,,,,,,,,,,
1.05075E+18,É,,,,,,,,,,,
1.05075E+18,A Inês veio ter comigo a casa. Agora cada vez que a minha gata passa por ela,,,,,,,,,,,
1.05075E+18,tive ganda conversa com o toni :),,,,,,,,,,,
1.05075E+18,amigo rebotin :),,,,,,,,,,,
1.05075E+18,Anota aí que ás 12:30 tem vídeo novo de #Minecraft Vila Encantada :D,,,,,,,,,,,
1.05075E+18,Que gracinhaaaaa,,,,,,,,,,,
1.05075E+18,Nossa obrigada mesmo deus To adorando essa amostra grátis do inferno _q calor_ Entendi seu recado Prometo ser um anjo :),,,,,,,,,,,
1.05075E+18,Eu e a sofia viemos para a rua :),,,,,,,,,,,
1.05075E+18,#livedodark5ds não tens de quê ;) n ia usufruir por isso pensar em dar a alguem que quisesse usar :P aproveita,,,,,,,,,,,
1.05075E+18,Vem jogar RPG de texto no telegram ou discord! Sem timidez,,,,,,,,,,,
1.05075E+18,feliz dia das crianças pra todas as beliebers :),,,,,,,,,,,
1.05075E+18,a minha irmã de 1 ano me usa como 4 opção :)))))))),,,,,,,,,,,
1.05075E+18,Dia tambem de celebrar a Nossa Senhora Aparecida :D,,,,,,,,,,,
1.05075E+18,Feliz dia das crianças pra mim. Um bebê puro e inocente :),,,,,,,,,,,
1.05075E+18,infelizmente indo pro aniversário do meu irmão que eu odeio :),,,,,,,,,,,
1.05075E+18,Foste uma grande surpresa mas pelo lado positivo,,,,,,,,,,,
1.05075E+18,Bom feriado a todos,,,,,,,,,,,
1.05075E+18,Dormir com alguém que a gente gosta é bom,,,,,,,,,,,
1.05075E+18,Meu Twitter era pra ser secreto,,,,,,,,,,,
1.05075E+18,MAS para tal preciso de um trabalho por isso liguem-em caralhos :),,,,,,,,,,,
1.05075E+18,eu vou ganhar presente do dia das crianças a :),,,,,,,,,,,
1.05075E+18,é por causa disso que vou morrer sozinha :),,,,,,,,,,,
1.05075E+18,Aliás,,,,,,,,,,,
1.05075E+18,tou tão fartinho :),,,,,,,,,,,
1.05075E+18,agora que eu percebi o aladdin desse trailer ta a cara do jonghyun :p,,,,,,,,,,,
1.05075E+18,Curtindo fanarts de Hawksdeavor para tentar esquecer um pouco a exorbitante falta de empatia que eu sou obrigada a ver todos os dias. :),,,,,,,,,,,
1.05075E+18,de: eu para: eu eu te avisei que ia dar merda :),,,,,,,,,,,
1.05075E+18,Minha vó me deu 20 reais pra comprar o que eu quiser :) Te amo vó ��,,,,,,,,,,,
1.05075E+18,Bora de streamzinha,,,,,,,,,,,
1.05075E+18,primeira scrim droppo 52-18 :),,,,,,,,,,,
1.05075E+18,#clicksummitpt Momento Captain Planet na Sala Inovação :),,,,,,,,,,,
1.05075E+18,Felix dia das criança,,,,,,,,,,,
1.05075E+18,no início do ano meu pai queria me levar pra sp para morar lá e eu morri de medo mas não vou mais :),,,,,,,,,,,
1.05075E+18,Pausa na política Hoje é dia das crianças,,,,,,,,,,,
1.05075E+18,A uau super interessante,,,,,,,,,,,
1.05075E+18,Minha irmã comprou uma capa de chuva para ir para o show da Camila Cabello e eu aproveitei para vestir e tirar várias fotos que nunca vão ser vistas :),,,,,,,,,,,
1.05075E+18,Alguém no país cabo calçando 36/37 tem um sapatinho preto todo pra emprestar :) juro que volta inteiro,,,,,,,,,,,
1.05075E+18,E mais uma NOVIDADE,,,,,,,,,,,
1.05075E+18,Já arranjar boleia kkkk :),,,,,,,,,,,
1.05075E+18,podiam me ligar enqnt vou cortar o cabelo :),,,,,,,,,,,
1.05075E+18,DESCONTO!!! como hj e o "Dia das Crianças" irei fazer desconto de 50 centavos para tds os produtos da minha lojinha!!! :D,,,,,,,,,,,
1.05075E+18,FELIZ DIA DAS CRIANÇAS PESSOAL :D,,,,,,,,,,,
1.05075E+18,acabei de descobrir q vou ter que conviver com a minha madrasta o fds todo :))))))),,,,,,,,,,,
1.05075E+18,mas tá legal :D,,,,,,,,,,,
1.05075E+18,Elas são divertidas,,,,,,,,,,,
1.05075E+18,a corrupção não tá só na política viu tente ter hábitos virtuosos :),,,,,,,,,,,
1.05075E+18,sem dm insta,,,,,,,,,,,
1.05075E+18,O povo de Ananindeua se encontrando no Twitter kkkkk gosto :),,,,,,,,,,,
